count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
13.08,0.020000,-2.883624,-4.340448,-5.211901,-0.234029,1.056717,-3.755389,-0.251044,1.045097,-3.803559,-0.380668,-0.501676,-0.776797,Walking
13.1,0.020000,-2.198617,-4.139158,-5.682440,-0.217406,1.069163,-3.708558,-0.234029,1.056717,-3.755389,-0.308847,-0.485367,-0.817944,Walking
13.12,0.020000,-1.687281,-4.111282,-6.220123,-0.203640,1.078594,-3.666118,-0.217406,1.069163,-3.708558,-0.242156,-0.467161,-0.850365,Walking
13.14,0.020000,-1.277464,-3.987693,-6.641096,-0.193348,1.086952,-3.627342,-0.203640,1.078594,-3.666118,-0.182680,-0.449093,-0.874610,Walking
13.16,0.020000,-0.867922,-3.981312,-6.985968,-0.185504,1.092204,-3.591975,-0.193348,1.086952,-3.627342,-0.128452,-0.432611,-0.892383,Walking
13.18,0.020000,-0.447573,-4.037436,-7.318107,-0.178192,1.093295,-3.560765,-0.185504,1.092204,-3.591975,-0.082895,-0.417123,-0.905062,Walking
13.2,0.020000,-0.068647,-3.929821,-7.364944,-0.171008,1.093522,-3.528597,-0.178192,1.093295,-3.560765,-0.043611,-0.401748,-0.914711,Walking
13.22,0.020000,8.256708,0.085258,-5.749046,-0.108004,1.231336,-3.545917,-0.171008,1.093522,-3.528597,0.520536,-0.693741,-0.497762,Fall
13.24,0.020000,13.847780,-1.485317,0.119404,-0.015522,1.247862,-3.495301,-0.108004,1.231336,-3.545917,0.940242,-0.235639,-0.245802,Fall
13.26,0.020000,9.677247,6.516842,-4.746588,0.054796,1.415754,-3.442249,-0.015522,1.247862,-3.495301,0.628056,-0.191431,-0.754255,Fall
13.28,0.020000,9.339111,-2.321577,-5.310006,0.174617,1.527576,-3.453757,0.054796,1.415754,-3.442249,0.341308,-0.806581,-0.482634,Fall
13.3,0.020000,2.821364,-4.577159,-2.120546,0.175792,1.624031,-3.486305,0.174617,1.527576,-3.453757,0.281609,-0.958212,-0.050267,Fall
13.32,0.020000,3.681837,-7.030227,-0.482815,0.183076,1.668067,-3.496122,0.175792,1.624031,-3.486305,0.338193,-0.941077,0.000822,Fall
13.34,0.020000,10.194530,-12.187990,2.313933,0.290094,1.594780,-3.456795,0.183076,1.668067,-3.496122,0.493755,-0.868879,0.035432,Fall
13.36,0.020000,7.836456,-5.922996,0.557270,0.310203,1.607941,-3.495699,0.290094,1.594780,-3.456795,0.696331,-0.670854,0.255103,Fall
13.38,0.020000,9.307570,-4.360044,2.351234,0.343105,1.616133,-3.525546,0.310203,1.607941,-3.495699,0.781092,-0.486200,0.391798,Fall
13.4,0.020000,9.756138,-4.919185,3.075861,0.382791,1.606110,-3.544816,0.343105,1.616133,-3.525546,0.792231,-0.450359,0.411762,Fall
13.42,0.020000,9.154653,-5.337467,3.898824,0.409322,1.584359,-3.549046,0.382791,1.606110,-3.544816,0.797971,-0.433228,0.418993,Fall
