count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
14.56,1.000000,9.215107,-2.144974,-2.591742,1.875507,1.458361,-6.938988,1.875519,1.458383,-6.938940,0.939360,-0.218650,-0.264189,After_fall
14.58,1.000000,9.215079,-2.144778,-2.591800,1.875429,1.458343,-6.939074,1.875507,1.458361,-6.938988,0.939364,-0.218630,-0.264191,After_fall
14.6,1.000000,9.215055,-2.144646,-2.591976,1.875348,1.458310,-6.939138,1.875429,1.458343,-6.939074,0.939362,-0.218615,-0.264211,After_fall
14.62,1.000000,9.215039,-2.144562,-2.592070,1.875263,1.458248,-6.939160,1.875348,1.458310,-6.939138,0.939360,-0.218603,-0.264225,After_fall
14.64,1.000000,9.215058,-2.144529,-2.592168,1.875206,1.458211,-6.939248,1.875263,1.458248,-6.939160,0.939359,-0.218603,-0.264228,After_fall
14.66,1.000000,9.215056,-2.144696,-2.592114,1.875162,1.458187,-6.939371,1.875206,1.458211,-6.939248,0.939358,-0.218621,-0.264219,After_fall
14.68,1.000000,9.215015,-2.144753,-2.592177,1.875120,1.458195,-6.939476,1.875162,1.458187,-6.939371,0.939353,-0.218630,-0.264227,After_fall
14.7,1.000000,9.214962,-2.144758,-2.592372,1.875081,1.458197,-6.939575,1.875120,1.458195,-6.939476,0.939348,-0.218630,-0.264248,After_fall
14.72,1.000000,9.214931,-2.144966,-2.592316,1.875048,1.458191,-6.939660,1.875081,1.458197,-6.939575,0.939344,-0.218650,-0.264244,After_fall
14.74,1.000000,9.214936,-2.145330,-2.592225,1.875060,1.458194,-6.939816,1.875048,1.458191,-6.939660,0.939340,-0.218688,-0.264227,After_fall
14.76,1.000000,9.214885,-2.145778,-2.592145,1.875095,1.458211,-6.940009,1.875060,1.458194,-6.939816,0.939332,-0.218736,-0.264215,After_fall
14.78,1.000000,9.214746,-2.146347,-2.591874,1.875074,1.458230,-6.940110,1.875095,1.458211,-6.940009,0.939324,-0.218794,-0.264197,After_fall
14.8,1.000000,9.214684,-2.146969,-2.591539,1.875050,1.458253,-6.940179,1.875074,1.458230,-6.940110,0.939318,-0.218858,-0.264166,After_fall
14.82,1.000000,9.214671,-2.147527,-2.591024,1.875018,1.458267,-6.940176,1.875050,1.458253,-6.940179,0.939317,-0.218913,-0.264121,After_fall
14.84,1.000000,9.214725,-2.148106,-2.590601,1.875013,1.458285,-6.940329,1.875018,1.458267,-6.940176,0.939320,-0.218973,-0.264062,After_fall
14.86,1.000000,9.214752,-2.148821,-2.590042,1.875023,1.458304,-6.940562,1.875013,1.458285,-6.940329,0.939321,-0.219046,-0.263997,After_fall
14.88,1.000000,9.214728,-2.149582,-2.589532,1.875060,1.458323,-6.940732,1.875023,1.458304,-6.940562,0.939316,-0.219123,-0.263951,After_fall
14.9,1.000000,9.214634,-2.150251,-2.589296,1.875097,1.458343,-6.940891,1.875060,1.458323,-6.940732,0.939307,-0.219192,-0.263928,After_fall
14.92,1.000000,9.214605,-2.150645,-2.589045,1.875131,1.458367,-6.941032,1.875097,1.458343,-6.940891,0.939304,-0.219232,-0.263905,After_fall
14.94,1.000000,9.214618,-2.150873,-2.588849,1.875181,1.458409,-6.941173,1.875131,1.458367,-6.941032,0.939304,-0.219257,-0.263885,After_fall
14.96,1.000000,9.214597,-2.151133,-2.588728,1.875239,1.458459,-6.941316,1.875181,1.458409,-6.941173,0.939301,-0.219285,-0.263872,After_fall
14.98,1.000000,9.214477,-2.151567,-2.588781,1.875308,1.458515,-6.941405,1.875239,1.458459,-6.941316,0.939287,-0.219330,-0.263883,After_fall
15,1.000000,9.214327,-2.152118,-2.588943,1.875401,1.458574,-6.941502,1.875308,1.458515,-6.941405,0.939270,-0.219386,-0.263899,After_fall
15.02,1.000000,9.214371,-2.152536,-2.588614,1.875541,1.458642,-6.941613,1.875401,1.458574,-6.941502,0.939269,-0.219430,-0.263864,After_fall
15.04,1.000000,9.214451,-2.152939,-2.588094,1.875705,1.458683,-6.941719,1.875541,1.458642,-6.941613,0.939275,-0.219468,-0.263811,After_fall
