count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
66.8,0.019997,-0.528562,9.171602,3.445601,-0.761935,0.008909,-5.989409,-0.761890,0.008867,-5.989388,-0.053651,0.934708,0.351343,After_fall
66.82,0.020004,-0.524456,9.168197,3.440535,-0.761899,0.008830,-5.989389,-0.761935,0.008909,-5.989409,-0.053644,0.934982,0.350615,After_fall
66.84,0.019997,-0.524120,9.173630,3.434220,-0.761844,0.008822,-5.989397,-0.761899,0.008830,-5.989389,-0.053708,0.935167,0.350112,After_fall
66.86,0.020004,-0.528584,9.176214,3.435159,-0.761866,0.008867,-5.989384,-0.761844,0.008822,-5.989397,-0.053770,0.935167,0.350104,After_fall
66.88,0.019997,-0.526991,9.175779,3.434623,-0.761840,0.008903,-5.989380,-0.761866,0.008867,-5.989384,-0.053854,0.935165,0.350095,After_fall
66.9,0.020004,-0.522618,9.183342,3.426497,-0.761740,0.009078,-5.989507,-0.761840,0.008903,-5.989380,-0.053781,0.935231,0.349930,After_fall
66.92,0.019997,-0.531534,9.170065,3.438344,-0.761789,0.008979,-5.989370,-0.761740,0.009078,-5.989507,-0.053932,0.935272,0.349796,After_fall
66.93999,0.019997,-0.531272,9.177740,3.430243,-0.761778,0.009034,-5.989388,-0.761789,0.008979,-5.989370,-0.054215,0.935269,0.349760,After_fall
66.96,0.020004,-0.532465,9.174290,3.432156,-0.761771,0.009020,-5.989367,-0.761778,0.009034,-5.989388,-0.054309,0.935265,0.349756,After_fall
66.98,0.019997,-0.533929,9.176262,3.430919,-0.761768,0.009048,-5.989370,-0.761771,0.009020,-5.989367,-0.054447,0.935258,0.349754,After_fall
67,0.020004,-0.533990,9.174987,3.431433,-0.761753,0.009051,-5.989363,-0.761768,0.009048,-5.989370,-0.054509,0.935255,0.349753,After_fall
67.02,0.019997,-0.534958,9.175015,3.431512,-0.761749,0.009057,-5.989362,-0.761753,0.009051,-5.989363,-0.054551,0.935238,0.349793,After_fall
67.04,0.020004,-0.535129,9.174717,3.431756,-0.761748,0.009060,-5.989362,-0.761749,0.009057,-5.989362,-0.054557,0.935227,0.349820,After_fall
67.06,0.019997,-0.535136,9.174231,3.431827,-0.761750,0.009054,-5.989362,-0.761748,0.009060,-5.989362,-0.054539,0.935224,0.349832,After_fall
67.08,0.020004,-0.534859,9.175336,3.431789,-0.761754,0.009070,-5.989366,-0.761750,0.009054,-5.989362,-0.054501,0.935222,0.349843,After_fall
67.1,0.019997,-0.534475,9.173246,3.431875,-0.761756,0.009043,-5.989363,-0.761754,0.009070,-5.989366,-0.054470,0.935232,0.349820,After_fall
67.12,0.019997,-0.534298,9.174693,3.431099,-0.761760,0.009039,-5.989364,-0.761756,0.009043,-5.989363,-0.054445,0.935256,0.349760,After_fall
67.14,0.020004,-0.533988,9.174444,3.430880,-0.761765,0.009029,-5.989364,-0.761760,0.009039,-5.989364,-0.054411,0.935267,0.349735,After_fall
67.16,0.019997,-0.533668,9.174769,3.430701,-0.761768,0.009023,-5.989364,-0.761765,0.009029,-5.989364,-0.054381,0.935277,0.349715,After_fall
67.18,0.020004,-0.533366,9.175345,3.430591,-0.761770,0.009028,-5.989367,-0.761768,0.009023,-5.989364,-0.054360,0.935278,0.349716,After_fall
67.2,0.019997,-0.533226,9.174674,3.430787,-0.761770,0.009020,-5.989365,-0.761770,0.009028,-5.989367,-0.054358,0.935278,0.349716,After_fall
67.22,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
