count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
4.16,0.020000,-8.305490,-2.752281,-3.289771,-1.315742,0.867483,-5.660134,-1.312894,0.885894,-5.696799,-0.832116,-0.186721,-0.522224,Walking
4.18,0.020000,-8.744262,-2.846222,-2.762759,-1.326831,0.849520,-5.614656,-1.315742,0.867483,-5.660134,-0.834846,-0.198581,-0.513418,Walking
4.2,0.020000,-8.816630,-2.871873,-2.612159,-1.339256,0.832315,-5.566849,-1.326831,0.849520,-5.614656,-0.835409,-0.205059,-0.509944,Walking
4.22,0.020000,-9.261873,-2.866988,-2.363411,-1.360617,0.815314,-5.514059,-1.339256,0.832315,-5.566849,-0.835254,-0.205596,-0.509982,Walking
4.24,0.020000,-8.990175,-2.555768,-2.080189,-1.377177,0.803273,-5.454079,-1.360617,0.815314,-5.514059,-0.832025,-0.199156,-0.517756,Walking
4.26,0.020000,-8.671435,-2.281107,-2.150352,-1.388820,0.794590,-5.392418,-1.377177,0.803273,-5.454079,-0.824596,-0.188272,-0.533475,Walking
4.28,0.020000,-8.610726,-1.847398,-2.018157,-1.402020,0.792120,-5.323145,-1.388820,0.794590,-5.392418,-0.810471,-0.175733,-0.558798,Walking
4.3,0.020000,-8.277693,-1.536463,-2.289752,-1.412657,0.793400,-5.252877,-1.402020,0.792120,-5.323145,-0.789586,-0.163143,-0.591556,Walking
4.32,0.020000,-7.944633,-1.105410,-2.525791,-1.421490,0.800939,-5.180521,-1.412657,0.793400,-5.252877,-0.764832,-0.151108,-0.626257,Walking
4.34,0.020000,-7.587884,-0.793038,-2.910991,-1.428511,0.812492,-5.109148,-1.421490,0.800939,-5.180521,-0.737698,-0.139724,-0.660514,Walking
4.36,0.020000,-7.167227,-0.571370,-3.291233,-1.432471,0.826418,-5.039238,-1.428511,0.812492,-5.109148,-0.710424,-0.129219,-0.691810,Walking
4.38,0.020000,-6.887467,-0.355918,-3.741176,-1.435631,0.843070,-4.973296,-1.432471,0.826418,-5.039238,-0.685982,-0.121156,-0.717461,Walking
4.4,0.020000,-6.483733,-0.312858,-4.068499,-1.434869,0.859494,-4.909868,-1.435631,0.843070,-4.973296,-0.664815,-0.115600,-0.738010,Walking
4.42,0.020000,-6.090139,-0.317106,-4.519894,-1.430222,0.874805,-4.851820,-1.434869,0.859494,-4.909868,-0.644492,-0.110366,-0.756604,Walking
4.44,0.020000,-5.732386,-0.260053,-4.918162,-1.422564,0.890556,-4.798208,-1.430222,0.874805,-4.851820,-0.623374,-0.106789,-0.774597,Walking
4.46,0.020000,-5.391099,-0.241814,-5.248505,-1.412644,0.906309,-4.747591,-1.422564,0.890556,-4.798208,-0.600110,-0.104941,-0.793004,Walking
4.48,0.020000,-5.051672,-0.293547,-5.624667,-1.400914,0.921480,-4.700911,-1.412644,0.906309,-4.747591,-0.574740,-0.107245,-0.811279,Walking
4.5,0.020000,-4.856108,-0.324987,-5.827569,-1.390354,0.937266,-4.654974,-1.400914,0.921480,-4.700911,-0.548838,-0.113590,-0.828175,Walking
4.52,0.020000,-4.831926,-0.121501,-5.932475,-1.383849,0.958682,-4.608436,-1.390354,0.937266,-4.654974,-0.525707,-0.121539,-0.841939,Walking
4.54,0.020000,-4.576349,-0.623090,-6.222011,-1.375728,0.971811,-4.565813,-1.383849,0.958682,-4.608436,-0.507887,-0.130429,-0.851492,Walking
4.56,0.020000,-4.383942,-0.883976,-6.301953,-1.366171,0.981360,-4.523632,-1.375728,0.971811,-4.565813,-0.495597,-0.138781,-0.857393,Walking
4.58,0.020000,-4.510176,-1.200666,-6.501972,-1.360608,0.985941,-4.484835,-1.366171,0.981360,-4.523632,-0.488107,-0.145740,-0.860530,Walking
4.6,0.020000,-4.652539,-1.244623,-6.659312,-1.358455,0.990964,-4.449096,-1.360608,0.985941,-4.484835,-0.485239,-0.152473,-0.860985,Walking
4.62,0.020000,-4.765472,-1.648148,-6.782981,-1.358325,0.989380,-4.416230,-1.358455,0.990964,-4.449096,-0.486440,-0.159937,-0.858951,Walking
4.64,0.020000,-5.162302,-1.659439,-6.913315,-1.364559,0.988900,-4.387124,-1.358325,0.989380,-4.416230,-0.494452,-0.166711,-0.853068,Walking
4.66,0.020000,-5.347512,-1.953668,-6.877467,-1.371555,0.983739,-4.359285,-1.364559,0.988900,-4.387124,-0.509455,-0.172847,-0.842959,Walking
4.68,0.020000,-5.757182,-2.486573,-6.856201,-1.381552,0.968619,-4.334419,-1.371555,0.983739,-4.359285,-0.535916,-0.176409,-0.825635,Walking
4.7,0.020000,-6.021065,-2.647105,-6.635089,-1.390228,0.950026,-4.309553,-1.381552,0.968619,-4.334419,-0.569543,-0.175070,-0.803101,Walking
4.72,0.020000,-6.204642,-2.696047,-6.489008,-1.397094,0.929051,-4.285493,-1.390228,0.950026,-4.309553,-0.597490,-0.167920,-0.784098,Walking
4.74,0.020000,-6.401239,-2.493335,-6.369817,-1.403602,0.910015,-4.261967,-1.397094,0.929051,-4.285493,-0.619351,-0.157139,-0.769228,Walking
4.76,0.020000,-6.555231,-2.353552,-6.265821,-1.409592,0.891363,-4.238848,-1.403602,0.910015,-4.261967,-0.637691,-0.144846,-0.756552,Walking
4.78,0.020000,-6.915417,-2.163700,-6.490171,-1.420106,0.873707,-4.221999,-1.409592,0.891363,-4.238848,-0.651343,-0.130575,-0.747464,Walking
4.8,0.020000,-6.745772,-2.059363,-6.355936,-1.425513,0.855356,-4.203514,-1.420106,0.873707,-4.221999,-0.660088,-0.116389,-0.742117,Walking
4.82,0.020000,-6.665308,-1.875420,-6.600295,-1.428475,0.838666,-4.190360,-1.425513,0.855356,-4.203514,-0.664343,-0.106112,-0.739857,Walking
4.84,0.020000,-6.897954,-1.874028,-6.647917,-1.435050,0.820801,-4.178930,-1.428475,0.838666,-4.190360,-0.669641,-0.099975,-0.735926,Walking
4.86,0.020000,-6.961113,-1.807948,-6.770911,-1.440668,0.803490,-4.171908,-1.435050,0.820801,-4.178930,-0.680958,-0.096065,-0.725995,Walking
4.88,0.020000,-7.338218,-1.429515,-6.526356,-1.450496,0.792705,-4.163059,-1.440668,0.803490,-4.171908,-0.697948,-0.090750,-0.710375,Walking
4.9,0.020000,-7.556457,-1.135418,-6.532847,-1.460922,0.786038,-4.157922,-1.450496,0.792705,-4.163059,-0.717137,-0.081763,-0.692120,Walking
4.92,0.020000,-7.848030,-0.602041,-6.162887,-1.474140,0.787472,-4.148324,-1.460922,0.786038,-4.157922,-0.732635,-0.068680,-0.677148,Walking
4.94,0.020000,-8.117185,-0.125941,-6.202024,-1.490323,0.795085,-4.141869,-1.474140,0.787472,-4.148324,-0.744956,-0.051638,-0.665112,Walking
4.96,0.020000,-8.237438,0.204440,-6.159467,-1.506761,0.805604,-4.136774,-1.490323,0.795085,-4.141869,-0.755919,-0.032773,-0.653845,Walking
4.98,0.020000,-8.471184,0.671798,-6.087606,-1.525881,0.823086,-4.132483,-1.506761,0.805604,-4.136774,-0.766076,-0.020624,-0.642420,Walking
5,0.020000,-8.556655,0.744317,-5.996957,-1.544884,0.841877,-4.128585,-1.525881,0.823086,-4.132483,-0.775380,-0.019900,-0.631181,Walking
5.02,0.020000,-8.639310,0.721399,-5.876288,-1.564084,0.862502,-4.124179,-1.544884,0.841877,-4.128585,-0.782806,-0.031587,-0.621464,Walking
5.04,0.020000,-8.607051,0.445946,-5.929681,-1.581929,0.881929,-4.122038,-1.564084,0.862502,-4.124179,-0.786421,-0.053560,-0.615365,Walking
5.06,0.020000,-8.491521,0.173463,-6.054482,-1.597542,0.900668,-4.122802,-1.581929,0.881929,-4.122038,-0.786020,-0.077823,-0.613284,Walking
5.08,0.020000,-8.436792,-0.033641,-6.082846,-1.612620,0.919455,-4.124022,-1.597542,0.900668,-4.122802,-0.783170,-0.099185,-0.613847,Walking
5.1,0.020000,-8.313156,-0.218433,-6.136067,-1.625985,0.937593,-4.125872,-1.612620,0.919455,-4.124022,-0.779301,-0.114713,-0.616061,Walking
5.12,0.020000,-8.256805,-0.338706,-6.256609,-1.638940,0.955035,-4.129559,-1.625985,0.937593,-4.125872,-0.775642,-0.123425,-0.618987,Walking
5.14,0.020000,-8.231342,-0.411559,-6.283793,-1.652066,0.971672,-4.133072,-1.638940,0.955035,-4.129559,-0.772172,-0.126750,-0.622643,Walking
5.16,0.020000,-8.066427,-0.483653,-6.161234,-1.662537,0.987026,-4.133375,-1.652066,0.971672,-4.133072,-0.768900,-0.127559,-0.626516,Walking
5.18,0.020000,-7.996131,-0.588288,-6.142376,-1.672170,1.000660,-4.132681,-1.662537,0.987026,-4.133375,-0.766000,-0.129458,-0.629670,Walking
5.2,0.020000,-7.925477,-0.700072,-6.221168,-1.680927,1.012796,-4.133067,-1.672170,1.000660,-4.132681,-0.763266,-0.133221,-0.632200,Walking
5.22,0.020000,-3.970457,-2.663805,-0.184228,-1.657506,1.069528,-4.010979,-1.680927,1.012796,-4.133067,-0.524108,-0.560694,-0.641041,Fall
5.24,0.020000,0.858850,-5.192787,-3.858837,-1.622730,1.095920,-3.942484,-1.657506,1.069528,-4.010979,-0.089697,-0.663851,-0.742466,Fall
5.26,0.020000,0.369651,-3.310274,-1.346636,-1.604876,1.160096,-3.823178,-1.622730,1.095920,-3.942484,-0.053319,-0.664531,-0.745356,Fall
5.28,0.020000,1.650129,-6.533854,1.449230,-1.564495,1.209050,-3.715629,-1.604876,1.160096,-3.823178,-0.037607,-0.915554,-0.400433,Fall
5.3,0.020000,2.169427,-5.844039,1.962354,-1.529866,1.282065,-3.627828,-1.564495,1.209050,-3.715629,0.044646,-0.967867,-0.247468,Fall
5.32,0.020000,2.210929,-5.874503,1.668842,-1.504772,1.357154,-3.562170,-1.529866,1.282065,-3.627828,0.097473,-0.981544,-0.164533,Fall
5.34,0.020000,4.470068,-6.330153,2.277328,-1.452133,1.423246,-3.513221,-1.504772,1.357154,-3.562170,0.187370,-0.982136,-0.017346,Fall
5.36,0.020000,2.224114,-9.455787,3.726141,-1.464822,1.420017,-3.464618,-1.452133,1.423246,-3.513221,0.291395,-0.947437,0.132110,Fall
5.38,0.020000,1.698781,-11.625530,4.965072,-1.509790,1.364818,-3.393994,-1.464822,1.420017,-3.464618,0.402358,-0.903738,0.146173,Fall
5.4,0.020000,4.370442,-5.824294,3.111757,-1.511111,1.420081,-3.365284,-1.509790,1.364818,-3.393994,0.452239,-0.875376,0.170871,Fall
5.42,0.020000,3.820647,-9.711611,4.342737,-1.522723,1.396282,-3.319644,-1.511111,1.420081,-3.365284,0.448652,-0.868668,0.210066,Fall
5.44,0.020000,3.894606,-8.520849,2.572544,-1.545669,1.393160,-3.286582,-1.522723,1.396282,-3.319644,0.513957,-0.852680,0.093728,Fall
5.46,0.020000,4.272706,-10.523880,1.425188,-1.564455,1.348429,-3.245551,-1.545669,1.393160,-3.286582,0.531291,-0.844780,-0.063853,Fall
5.48,0.020000,3.957296,-10.769750,0.588968,-1.579897,1.302202,-3.203281,-1.564455,1.348429,-3.245551,0.482103,-0.862222,-0.155403,Fall
5.5,0.020000,3.607136,-11.305390,0.186850,-1.589757,1.251076,-3.165612,-1.579897,1.302202,-3.203281,0.417955,-0.891854,-0.172947,Fall
5.52,0.020000,2.630075,-12.100080,0.583217,-1.601276,1.193174,-3.131804,-1.589757,1.251076,-3.165612,0.326812,-0.938326,-0.112865,Fall
5.54,0.020000,1.570599,-13.984080,2.403479,-1.615549,1.103814,-3.070143,-1.601276,1.193174,-3.131804,0.232847,-0.970043,-0.069271,Fall
5.56,0.020000,1.275512,-12.942720,0.897678,-1.618142,1.038975,-3.044267,-1.615549,1.103814,-3.070143,0.143238,-0.988864,-0.040380,Fall
5.58,0.020000,0.510713,-12.834960,1.242528,-1.621212,0.978021,-3.018051,-1.618142,1.038975,-3.044267,0.067707,-0.997681,-0.006962,Fall
5.6,0.020000,0.147020,-12.432130,1.227583,-1.621999,0.925528,-2.991078,-1.621212,0.978021,-3.018051,0.018999,-0.999743,-0.012339,Fall
5.62,0.020000,-0.999672,-16.467270,1.538313,-1.633073,0.791945,-2.950717,-1.621999,0.925528,-2.991078,-0.045458,-0.997769,-0.048904,Fall
5.64,0.020000,-1.059721,-13.080340,-0.073814,-1.632530,0.724755,-2.937224,-1.633073,0.791945,-2.950717,-0.110796,-0.990910,-0.076298,Fall
5.66,0.020000,-1.423908,-13.277420,-0.718782,-1.631510,0.652049,-2.930709,-1.632530,0.724755,-2.937224,-0.150343,-0.982884,-0.106473,Fall
5.68,0.020000,-1.782442,-12.765620,-0.941761,-1.645974,0.591323,-2.936074,-1.631510,0.652049,-2.930709,-0.107979,-0.991780,-0.068655,Fall
5.7,0.020000,0.673394,-6.950610,-1.416621,-1.649193,0.643461,-2.923448,-1.645974,0.591323,-2.936074,0.085052,-0.974261,-0.208761,Fall
5.72,0.020000,-0.040231,-8.787515,-4.294491,-1.677169,0.630192,-2.902773,-1.649193,0.643461,-2.923448,0.138489,-0.828139,-0.543145,Fall
5.74,0.020000,-0.198554,-9.844460,-6.932134,-1.684245,0.574230,-2.904944,-1.677169,0.630192,-2.902773,0.015823,-0.718283,-0.695572,Fall
5.76,0.020000,-0.485582,-7.019564,-7.170766,-1.687186,0.568058,-2.905413,-1.684245,0.574230,-2.904944,-0.034510,-0.684097,-0.728575,Fall
5.78,0.020000,-0.509813,-7.103246,-7.272101,-1.687338,0.560271,-2.908156,-1.687186,0.568058,-2.905413,-0.051192,-0.684390,-0.727316,Fall
5.8,0.020000,-0.698798,-7.002384,-6.941877,-1.685103,0.558532,-2.908782,-1.687338,0.560271,-2.908156,-0.082623,-0.704939,-0.704439,Fall
